lat,long,type
42.33465135,-71.04147958,OPERATING UNDER INFLUENCE
42.32501135,-71.06916956,OPERATING UNDER INFLUENCE
42.33200135,-71.07944956,OPERATING UNDER INFLUENCE
42.30458612,-71.1030833,OPERATING UNDER INFLUENCE
42.3653683,-71.06448933,OPERATING UNDER INFLUENCE
42.31678827,-71.09282145,OPERATING UNDER INFLUENCE
42.29121136,-71.08923956,OPERATING UNDER INFLUENCE
42.26787636,-71.09383955,OPERATING UNDER INFLUENCE
0.0,0.0,OPERATING UNDER INFLUENCE
42.35140134,-71.06802956,OPERATING UNDER INFLUENCE
42.33553635,-71.07571955,OPERATING UNDER INFLUENCE
42.31679208,-71.07962644,OPERATING UNDER INFLUENCE
42.33510135,-71.05524957,OPERATING UNDER INFLUENCE
42.28427844,-71.09548299,OPERATING UNDER INFLUENCE
42.29815136,-71.08701956,OPERATING UNDER INFLUENCE
42.30547136,-71.06997957,OPERATING UNDER INFLUENCE
42.29174136,-71.07718956,OPERATING UNDER INFLUENCE
42.29848136,-71.06315456,OPERATING UNDER INFLUENCE
42.30802136,-71.06511957,OPERATING UNDER INFLUENCE
42.33402135,-71.03022457,OPERATING UNDER INFLUENCE
42.27296137,-71.14373954,OPERATING UNDER INFLUENCE
42.32815135,-71.09699955,OPERATING UNDER INFLUENCE
42.31570468,-71.09811666,OPERATING UNDER INFLUENCE
42.30714549,-71.0881945,OPERATING UNDER INFLUENCE
42.324103,-71.11347457,OPERATING UNDER INFLUENCE
42.29040636,-71.05115457,OPERATING UNDER INFLUENCE
42.27904636,-71.09582955,OPERATING UNDER INFLUENCE
0.0,0.0,OPERATING UNDER INFLUENCE
42.35153635,-71.07188456,OPERATING UNDER INFLUENCE
42.31320635,-71.06801956,OPERATING UNDER INFLUENCE
42.35858501,-71.13233637,OPERATING UNDER INFLUENCE
42.30537136,-71.11185955,OPERATING UNDER INFLUENCE
42.32359135,-71.07618956,OPERATING UNDER INFLUENCE
42.28774136,-71.10679955,OPERATING UNDER INFLUENCE
42.35521135,-71.05200957,OPERATING UNDER INFLUENCE
42.27013352,-71.13205654,OPERATING UNDER INFLUENCE
42.30547923,-71.07267361,OPERATING UNDER INFLUENCE
42.34386135,-71.06562956,OPERATING UNDER INFLUENCE
42.29003136,-71.07155956,OPERATING UNDER INFLUENCE
42.31904136,-71.07775956,OPERATING UNDER INFLUENCE
42.32285136,-71.07667956,OPERATING UNDER INFLUENCE
42.36186634,-71.06381956,OPERATING UNDER INFLUENCE
0.0,0.0,OPERATING UNDER INFLUENCE
42.32815135,-71.09699955,OPERATING UNDER INFLUENCE
42.29938136,-71.07364956,OPERATING UNDER INFLUENCE
42.37500134,-71.03418957,OPERATING UNDER INFLUENCE
42.29732136,-71.05148957,OPERATING UNDER INFLUENCE
42.32723569,-71.08059616,OPERATING UNDER INFLUENCE
42.333399,-71.08743959,OPERATING UNDER INFLUENCE
42.32114205,-71.09089327,OPERATING UNDER INFLUENCE
42.29388755,-71.08451125,OPERATING UNDER INFLUENCE
42.34983135,-71.07482956,OPERATING UNDER INFLUENCE
42.29033136,-71.08935956,OPERATING UNDER INFLUENCE
42.28735929,-71.12713137,OPERATING UNDER INFLUENCE
42.24314028,-71.14176056,OPERATING UNDER INFLUENCE
42.31579136,-71.09829955,OPERATING UNDER INFLUENCE
42.26996151,-71.14791073,OPERATING UNDER INFLUENCE
