lat,long,type
42.29762984,-71.04940078,OTHER LARCENY
42.34846635,-71.08665456,OTHER LARCENY
42.34710135,-71.07960455,OTHER LARCENY
42.33620135,-71.07353456,OTHER LARCENY
42.35419134,-71.06181456,OTHER
42.29209413,-71.12105947,OTHER LARCENY
42.35237134,-71.06490456,OTHER LARCENY
42.35164135,-71.07485456,OTHER LARCENY
42.31880136,-71.09531955,OTHER LARCENY
42.26045136,-71.11706954,TOWED
42.29170988,-71.12025545,TOWED
42.33234135,-71.07145956,TOWED
42.34185635,-71.08364455,OTHER LARCENY
42.28877455,-71.08353344,OTHER LARCENY
42.34671135,-71.08008456,OTHER LARCENY
42.35987134,-71.07077956,OTHER LARCENY
42.31437135,-71.06737456,TOWED
42.31189539,-71.12139052,OTHER LARCENY
42.27648603,-71.09135119,OTHER
42.34710135,-71.07960455,OTHER LARCENY
42.30285135,-71.06400956,OTHER LARCENY
42.34737635,-71.09833455,OTHER LARCENY
42.33151135,-71.07083456,OTHER LARCENY
42.35968134,-71.06505456,TOWED
42.34085635,-71.08781455,OTHER LARCENY
42.35446635,-71.13090454,OTHER LARCENY
42.35039089,-71.06598003,OTHER LARCENY
42.35446635,-71.13090454,OTHER LARCENY
42.35182135,-71.12087954,OTHER
42.26841636,-71.10019957,OTHER LARCENY
42.35991134,-71.12826954,OTHER LARCENY
42.36590134,-71.05667456,TOWED
42.33133135,-71.04264457,TOWED
42.34923635,-71.08036955,TOWED
42.36420134,-71.05725956,OTHER LARCENY
42.30901619,-71.05810831,OTHER LARCENY
42.23603876,-71.12735772,OTHER LARCENY
42.33676635,-71.07665456,OTHER LARCENY
42.2751208,-71.11599434,OTHER LARCENY
42.34941135,-71.08314456,OTHER LARCENY
42.33658635,-71.03027957,TOWED
42.35075635,-71.07485456,OTHER LARCENY
42.29210636,-71.07175456,OTHER LARCENY
42.35602634,-71.05731956,TOWED
42.27902136,-71.08949455,OTHER LARCENY
0.0,0.0,TOWED
42.33011956,-71.08422404,OTHER LARCENY
42.37805634,-71.03047458,OTHER LARCENY
42.34696896,-71.09108363,OTHER LARCENY
42.35120135,-71.17311952,OTHER LARCENY
42.33763135,-71.03998957,TOWED
42.34914635,-71.09397455,OTHER LARCENY
42.31880136,-71.11213955,OTHER
42.28986314,-71.08538741,TOWED
42.35751842,-71.13078741,TOWED
42.31642674,-71.08153311,OTHER LARCENY
42.35037635,-71.08784956,TOWED
42.29110136,-71.05845457,07RV
42.35075635,-71.07485456,OTHER LARCENY
42.35833134,-71.06968955,TOWED
0.0,0.0,TOWED
42.35272634,-71.06257456,OTHER LARCENY
42.28377636,-71.08715456,OTHER LARCENY
42.30287635,-71.07057456,OTHER LARCENY
42.35185599,-71.13305761,OTHER LARCENY
42.34977635,-71.07842956,OTHER LARCENY
42.34116135,-71.07639956,OTHER LARCENY
42.32264635,-71.10548955,OTHER LARCENY
42.34357635,-71.10300955,OTHER LARCENY
42.29809635,-71.07592456,OTHER LARCENY
42.34846635,-71.08665456,OTHER LARCENY
42.25332425,-71.12466158,OTHER LARCENY
42.36078135,-71.13925954,TOWED
42.29684981,-71.04895284,OTHER LARCENY
42.35084135,-71.07771956,OTHER LARCENY
42.35114135,-71.07665956,OTHER LARCENY
42.36458134,-71.06114955,OTHER LARCENY
42.31804635,-71.08254955,OTHER LARCENY
0.0,0.0,OTHER LARCENY
42.34885635,-71.13351954,OTHER LARCENY
42.30455919,-71.11776261,TOWED
42.35057135,-71.07881456,OTHER LARCENY
42.36011221,-71.13028082,TOWED
42.35882804,-71.05836216,OTHER LARCENY
42.31382136,-71.11963955,OTHER LARCENY
42.34164135,-71.07594956,TOWED
42.28046136,-71.12068954,OTHER LARCENY
42.36458134,-71.06114955,OTHER LARCENY
42.34885635,-71.08964455,TOWED
0.0,0.0,TOWED
42.25752627,-71.14750833,07RV
42.36426634,-71.06165955,OTHER LARCENY
42.35293135,-71.16225953,TOWED
42.34842635,-71.07595956,OTHER LARCENY
42.34663135,-71.13977453,TOWED
42.35316135,-71.13358454,OTHER LARCENY
42.34024135,-71.14796453,TOWED
42.28887136,-71.06769956,TOWED
42.37767634,-71.03557957,TOWED
42.34940634,-71.06935956,TOWED
42.35388134,-71.05831456,OTHER LARCENY
42.32543556,-71.06387302,OTHER LARCENY
42.37843634,-71.05725456,OTHER LARCENY
42.35237134,-71.06490456,OTHER LARCENY
42.28368974,-71.12436078,OTHER LARCENY
42.30984635,-71.10548955,OTHER LARCENY
42.35057135,-71.07881456,OTHER LARCENY
42.28411916,-71.09789998,07RV
42.37493134,-71.03978957,OTHER LARCENY
42.33109591,-71.09038894,OTHER LARCENY
42.30911635,-71.08283956,OTHER LARCENY
42.30855664,-71.11369158,OTHER LARCENY
42.27131132,-71.07442685,OTHER LARCENY
42.33267135,-71.02912457,TOWED
42.36897634,-71.03941457,OTHER LARCENY
42.28875136,-71.07113956,OTHER LARCENY
42.35039089,-71.06598003,OTHER LARCENY
0.0,0.0,TOWED
42.33828135,-71.02723958,OTHER
42.33911757,-71.15118888,TOWED
42.33308635,-71.03786957,TOWED
42.29856718,-71.11224735,TOWED
42.25928137,-71.15109954,TOWED
42.36458134,-71.06114955,OTHER LARCENY
42.33739635,-71.15256453,TOWED
42.33245135,-71.05167957,TOWED
42.36028259,-71.06362866,OTHER LARCENY
42.31655135,-71.07812456,OTHER
42.35116571,-71.12581174,TOWED
42.35013134,-71.07714456,OTHER LARCENY
42.35240635,-71.14059953,OTHER LARCENY
42.33462635,-71.10023455,OTHER LARCENY
42.34290635,-71.08509955,OTHER LARCENY
42.33623635,-71.07735456,OTHER LARCENY
42.34919135,-71.09086955,OTHER LARCENY
42.35650134,-71.05983956,OTHER LARCENY
42.29943135,-71.06040956,OTHER LARCENY
42.35602634,-71.05731956,OTHER LARCENY
42.31374136,-71.06791957,OTHER LARCENY
42.34671135,-71.08008456,OTHER LARCENY
42.31128635,-71.07825456,TOWED
42.32658135,-71.05856456,TOWED
42.35647634,-71.05929456,OTHER LARCENY
42.34710135,-71.07960455,OTHER LARCENY
42.36029134,-71.14173953,TOWED
42.29809635,-71.07592456,OTHER LARCENY
42.34517135,-71.10065955,OTHER LARCENY
42.34422635,-71.10163955,OTHER LARCENY
42.35489112,-71.13869836,OTHER
42.33761135,-71.05606456,07RV
42.3496662,-71.13048167,OTHER LARCENY
42.31579135,-71.07619455,TOWED
42.34264591,-71.1511969,OTHER LARCENY
42.32543556,-71.06387302,OTHER LARCENY
42.35853201,-71.05284634,OTHER LARCENY
0.0,0.0,TOWED
42.24938136,-71.13094954,OTHER LARCENY
42.3629978,-71.06375465,OTHER LARCENY
42.35182135,-71.12087954,OTHER
42.29495142,-71.11566146,OTHER LARCENY
42.29354135,-71.07189956,OTHER LARCENY
42.35080635,-71.13124454,TOWED
42.34525135,-71.08562955,OTHER LARCENY
42.34024135,-71.14796453,OTHER LARCENY
42.31735135,-71.06583456,OTHER LARCENY
42.34139135,-71.07778456,TOWED
42.33061635,-71.05490456,TOWED
42.35754362,-71.05886606,OTHER LARCENY
42.35553634,-71.06071956,OTHER LARCENY
42.32835635,-71.10066955,TOWED
42.35327135,-71.05944957,07RV
42.34310635,-71.10370955,OTHER LARCENY
42.33322135,-71.03018957,OTHER LARCENY
42.35035635,-71.07631956,OTHER LARCENY
42.32680635,-71.07779955,OTHER LARCENY
42.31125635,-71.11448455,OTHER LARCENY
42.3164411,-71.06582908,OTHER
42.30295136,-71.07821956,OTHER LARCENY
42.28890639,-71.04944418,OTHER
42.33043607,-71.08369937,OTHER LARCENY
42.29692135,-71.08063956,OTHER LARCENY
42.31114135,-71.07549956,OTHER
42.35047603,-71.12773519,TOWED
42.34207135,-71.06609456,OTHER LARCENY
42.35307228,-71.06434623,OTHER
42.33739135,-71.06800456,OTHER LARCENY
42.32498135,-71.08562955,OTHER LARCENY
42.24699137,-71.11830455,OTHER LARCENY
42.35068118,-71.12937457,TOWED
42.32351135,-71.07816455,OTHER LARCENY
42.34923635,-71.08036955,OTHER LARCENY
42.34805135,-71.08813956,OTHER LARCENY
42.3243379,-71.09615273,OTHER LARCENY
42.36123134,-71.06529456,OTHER LARCENY
42.31263135,-71.11410955,TOWED
42.33794635,-71.07750455,TOWED
42.34927135,-71.08871955,OTHER LARCENY
42.30404287,-71.06761029,OTHER LARCENY
42.34325134,-71.07294456,OTHER LARCENY
42.35333635,-71.08019956,OTHER LARCENY
0.0,0.0,TOWED
42.25966636,-71.15034954,TOWED
42.35222134,-71.06635956,OTHER LARCENY
42.32056717,-71.10441738,OTHER LARCENY
42.30676636,-71.11389955,OTHER LARCENY
42.34326635,-71.09718455,TOWED
42.37493134,-71.03978957,OTHER LARCENY
42.34114135,-71.05083957,TOWED
42.33971836,-71.15166778,TOWED
42.33061635,-71.05490456,TOWED
42.35068118,-71.12937457,TOWED
42.34955663,-71.14859474,OTHER LARCENY
42.32121135,-71.06134456,TOWED
42.273444,-71.1175686,OTHER LARCENY
42.27648603,-71.09135119,OTHER LARCENY
42.37979872,-71.05707383,OTHER LARCENY
42.29573136,-71.15380953,OTHER LARCENY
42.28583636,-71.06933956,OTHER LARCENY
42.33075297,-71.07766059,OTHER LARCENY
42.33109591,-71.09038894,OTHER LARCENY
42.33679135,-71.07362955,TOWED
42.35144292,-71.06952657,OTHER LARCENY
42.35196135,-71.14183953,TOWED
42.37635134,-71.05381457,OTHER LARCENY
42.35136634,-71.05004956,OTHER LARCENY
42.34172135,-71.07504455,TOWED
42.34912475,-71.06648029,OTHER LARCENY
42.35602134,-71.06174456,OTHER LARCENY
42.36240114,-71.06941954,OTHER LARCENY
42.35226635,-71.07250956,OTHER LARCENY
42.35602134,-71.05917956,OTHER LARCENY
42.34891134,-71.08155955,OTHER LARCENY
42.34884634,-71.07187956,OTHER
42.32543556,-71.06387302,OTHER LARCENY
42.35015134,-71.06509956,OTHER LARCENY
42.36856634,-71.04122457,OTHER LARCENY
42.34865634,-71.08256955,OTHER LARCENY
42.31246635,-71.05733456,OTHER LARCENY
42.25844731,-71.11760048,OTHER LARCENY
42.35174798,-71.1301418,OTHER LARCENY
42.34226135,-71.08000455,OTHER LARCENY
42.34809135,-71.16098453,OTHER LARCENY
42.34541635,-71.10447455,OTHER LARCENY
42.31633195,-71.09328272,OTHER LARCENY
42.33744135,-71.07566956,OTHER LARCENY
42.35407635,-71.12794954,OTHER LARCENY
42.28022136,-71.13314453,TOWED
42.35261135,-71.07617956,OTHER LARCENY
42.33648135,-71.07704956,OTHER LARCENY
42.33355135,-71.10296455,OTHER LARCENY
42.28161136,-71.08695956,OTHER LARCENY
42.35243134,-71.06577456,OTHER
42.31248187,-71.05816334,07RV
42.32138635,-71.07178456,TOWED
42.33806635,-71.10819455,OTHER LARCENY
42.34830134,-71.07406456,TOWED
42.33506635,-71.05392456,TOWED
42.33399593,-71.07639912,OTHER LARCENY
42.35205349,-71.13179633,TOWED
42.30964136,-71.07524956,TOWED
42.31625107,-71.07485812,OTHER LARCENY
42.31261635,-71.10401955,OTHER LARCENY
42.34846635,-71.08665456,OTHER LARCENY
42.31810635,-71.07008956,OTHER LARCENY
42.33532135,-71.07462956,OTHER LARCENY
42.34461634,-71.08636455,OTHER LARCENY
42.37474134,-71.05271456,OTHER LARCENY
42.34445634,-71.06560956,OTHER LARCENY
42.33477635,-71.03433957,OTHER
42.37465134,-71.05445456,OTHER LARCENY
42.35590635,-71.07056456,OTHER LARCENY
42.29808136,-71.06247957,TOWED
42.23404248,-71.13882127,OTHER LARCENY
42.27856075,-71.092001,OTHER LARCENY
42.33560574,-71.03656954,OTHER LARCENY
42.29143136,-71.04591955,07RV
42.34086538,-71.07961648,OTHER LARCENY
42.27656151,-71.08227989,TOWED
42.37115139,-71.04133452,OTHER LARCENY
42.35634134,-71.06208456,OTHER LARCENY
42.29251446,-71.11526757,OTHER LARCENY
42.33801135,-71.08272455,OTHER LARCENY
42.34397635,-71.07754456,TOWED
42.33325389,-71.10845967,OTHER LARCENY
42.32281635,-71.10085955,OTHER LARCENY
42.34733135,-71.06439957,OTHER LARCENY
42.35966134,-71.05090956,OTHER LARCENY
42.31658136,-71.10310955,OTHER LARCENY
42.34290135,-71.07885456,TOWED
42.32114205,-71.09089327,OTHER LARCENY
42.33355135,-71.10296455,OTHER LARCENY
42.33325635,-71.07289955,OTHER LARCENY
42.34871634,-71.03860457,OTHER LARCENY
42.35699634,-71.05991956,OTHER LARCENY
42.30251366,-71.08330344,OTHER
42.35932135,-71.05348957,OTHER LARCENY
42.31469153,-71.06655225,TOWED
42.36680364,-71.03317283,OTHER LARCENY
42.35199925,-71.05814122,OTHER LARCENY
42.34674635,-71.07328955,TOWED
42.34077135,-71.08770455,TOWED
42.26959636,-71.09377455,OTHER LARCENY
42.35065135,-71.07523956,TOWED
42.31261635,-71.10401955,OTHER LARCENY
42.34710135,-71.07960455,OTHER LARCENY
42.31190114,-71.11427344,OTHER LARCENY
42.25428606,-71.12431001,OTHER LARCENY
42.31263135,-71.11410955,OTHER LARCENY
42.35114135,-71.07665956,TOWED
42.27293136,-71.07155456,OTHER LARCENY
42.34813135,-71.08448455,TOWED
42.32543556,-71.06387302,OTHER LARCENY
42.28760136,-71.09398956,OTHER LARCENY
42.31943135,-71.07237956,TOWED
42.36493214,-71.05331685,TOWED
42.35296135,-71.13180454,OTHER LARCENY
42.36493214,-71.05331685,OTHER LARCENY
42.36377634,-71.05331456,OTHER LARCENY
42.35182135,-71.12087954,OTHER
42.35269635,-71.12104954,OTHER LARCENY
42.35096134,-71.07410456,OTHER LARCENY
42.31139811,-71.07965203,OTHER LARCENY
42.273444,-71.1175686,OTHER LARCENY
42.33574135,-71.05450956,OTHER LARCENY
42.34449135,-71.06924455,OTHER LARCENY
42.27432015,-71.12404063,OTHER LARCENY
42.30656135,-71.06205456,TOWED
42.35240135,-71.05796957,OTHER LARCENY
42.32940195,-71.06709326,OTHER LARCENY
42.34784635,-71.13276954,TOWED
42.34587634,-71.06334456,OTHER LARCENY
42.30065635,-71.08325955,OTHER LARCENY
42.27860136,-71.17167454,OTHER LARCENY
42.35195635,-71.08200456,TOWED
42.29856718,-71.11224735,TOWED
42.33399593,-71.07639912,OTHER LARCENY
42.35602134,-71.05917956,OTHER LARCENY
42.27349256,-71.08082218,OTHER LARCENY
42.35989134,-71.06864956,TOWED
42.33886678,-71.15412382,TOWED
42.33517635,-71.07113456,OTHER
42.34846635,-71.08665456,OTHER LARCENY
42.26510136,-71.11803455,OTHER LARCENY
42.35353135,-71.14490953,OTHER LARCENY
42.31633195,-71.09328272,OTHER LARCENY
42.35691634,-71.06073956,OTHER LARCENY
42.33399593,-71.07639912,OTHER LARCENY
42.25332425,-71.12466158,OTHER LARCENY
42.34421135,-71.09907955,OTHER LARCENY
42.34952134,-71.06653956,OTHER LARCENY
42.36541134,-71.06254956,OTHER
42.34923635,-71.08036955,OTHER LARCENY
42.27754636,-71.07797456,OTHER LARCENY
42.35926634,-71.05553956,OTHER LARCENY
42.34353135,-71.09978955,OTHER LARCENY
42.35571634,-71.06108956,OTHER LARCENY
42.35075635,-71.07485456,OTHER LARCENY
42.33505398,-71.10833394,TOWED
42.35644135,-71.06197957,OTHER LARCENY
42.31709635,-71.07803456,OTHER LARCENY
42.26448566,-71.10695225,07RV
42.35783134,-71.06289456,OTHER LARCENY
42.30414725,-71.08377089,TOWED
42.35035635,-71.07631956,OTHER LARCENY
42.35129134,-71.05839456,OTHER LARCENY
42.37493134,-71.03978957,OTHER LARCENY
42.32192309,-71.11470526,TOWED
42.26831636,-71.15048953,OTHER LARCENY
0.0,0.0,OTHER LARCENY
42.33388135,-71.03937957,TOWED
42.34034635,-71.09152955,OTHER LARCENY
42.26778136,-71.15003954,OTHER LARCENY
42.33823561,-71.07956696,TOWED
42.30045135,-71.06647456,TOWED
42.28867638,-71.06129458,TOWED
42.29903634,-71.11185405,TOWED
42.34591635,-71.10112454,TOWED
42.30607288,-71.08626837,TOWED
42.36186634,-71.06381956,OTHER LARCENY
42.305758,-71.080967,OTHER LARCENY
42.35195635,-71.08200456,TOWED
42.30511635,-71.08019456,OTHER LARCENY
42.34676635,-71.10309455,TOWED
42.35060134,-71.07015456,OTHER
42.34909135,-71.15611953,TOWED
42.32995779,-71.0536659,OTHER LARCENY
0.0,0.0,OTHER LARCENY
42.35742135,-71.05841957,OTHER
42.35075635,-71.07485456,OTHER LARCENY
42.35738134,-71.07008456,OTHER LARCENY
42.31844635,-71.08932455,TOWED
42.33384635,-71.16380953,OTHER
42.34038135,-71.06826456,OTHER LARCENY
42.27131132,-71.07442685,OTHER LARCENY
42.36674134,-71.05089456,OTHER LARCENY
42.34397635,-71.07754456,TOWED
42.34813135,-71.08448455,OTHER LARCENY
42.35316135,-71.13358454,OTHER LARCENY
42.35602134,-71.05917956,OTHER LARCENY
42.35066134,-71.07763955,OTHER LARCENY
42.35307228,-71.06434623,OTHER LARCENY
42.38243134,-71.02075958,TOWED
42.34422635,-71.10163955,OTHER LARCENY
42.35954134,-71.06748456,TOWED
42.36067634,-71.06869456,TOWED
42.34842635,-71.07595956,OTHER LARCENY
42.32968977,-71.07041026,OTHER LARCENY
42.34061048,-71.05553657,TOWED
42.31634635,-71.05334956,TOWED
42.34091972,-71.0688622,TOWED
42.34898135,-71.15091453,OTHER LARCENY
42.35182135,-71.12087954,OTHER
42.28681636,-71.07119956,OTHER LARCENY
42.34056635,-71.05356956,TOWED
42.33151135,-71.07083456,OTHER
42.26701069,-71.12097728,OTHER LARCENY
42.34517135,-71.10065955,OTHER LARCENY
42.36104634,-71.13430954,OTHER LARCENY
42.30266861,-71.06601998,07RV
42.31032135,-71.07694955,07RV
42.35966134,-71.05090956,OTHER LARCENY
42.34058135,-71.08173956,OTHER LARCENY
42.34186635,-71.08013956,OTHER LARCENY
42.32543556,-71.06387302,OTHER LARCENY
42.31713439,-71.10140602,OTHER LARCENY
42.35679134,-71.05898956,OTHER LARCENY
42.36493691,-71.06055366,OTHER LARCENY
42.34518134,-71.08663955,OTHER LARCENY
42.33414135,-71.10478955,OTHER LARCENY
42.30054739,-71.06143409,OTHER LARCENY
42.28141929,-71.08671577,OTHER LARCENY
42.35632135,-71.05944957,OTHER LARCENY
42.33088301,-71.06404063,TOWED
42.34190135,-71.08714955,OTHER LARCENY
42.35657634,-71.05077956,OTHER LARCENY
42.35170634,-71.06273456,OTHER LARCENY
42.35814635,-71.06738956,TOWED
42.30242136,-71.06878456,OTHER LARCENY
42.33963135,-71.07456956,TOWED
42.37747634,-71.06697956,OTHER LARCENY
42.35602134,-71.06174456,OTHER LARCENY
42.34977635,-71.07842956,OTHER LARCENY
42.33482635,-71.03148457,TOWED
42.34855634,-71.08383955,OTHER LARCENY
42.2701576,-71.08845806,OTHER LARCENY
42.30585356,-71.06666005,OTHER LARCENY
42.35182135,-71.12087954,OTHER
42.28011636,-71.15837453,OTHER LARCENY
42.30911635,-71.08283956,OTHER LARCENY
42.30511635,-71.08019456,OTHER LARCENY
42.28397496,-71.16690444,OTHER LARCENY
42.28242942,-71.09448186,OTHER LARCENY
42.36056156,-71.06067351,OTHER LARCENY
42.33604989,-71.1078052,OTHER LARCENY
42.36056156,-71.06067351,OTHER LARCENY
42.32543556,-71.06387302,OTHER LARCENY
42.28242942,-71.09448186,OTHER LARCENY
42.28739788,-71.06193281,OTHER LARCENY
42.27419636,-71.06753456,OTHER LARCENY
42.34614135,-71.07848955,OTHER LARCENY
42.35075635,-71.07485456,OTHER LARCENY
42.34412135,-71.07132956,OTHER LARCENY
42.38237634,-71.07892955,OTHER LARCENY
42.34618135,-71.09862455,OTHER LARCENY
42.33548135,-71.04566957,OTHER LARCENY
42.28133136,-71.16095453,OTHER LARCENY
42.35589829,-71.13850805,OTHER LARCENY
42.34290635,-71.08509955,OTHER
42.34302135,-71.06493956,OTHER LARCENY
42.34977709,-71.09034093,TOWED
42.33550972,-71.0428945,TOWED
42.34949135,-71.07219956,OTHER LARCENY
42.33813135,-71.03652957,TOWED
42.36440843,-71.06844779,OTHER LARCENY
42.33680635,-71.15184953,OTHER LARCENY
42.34571135,-71.08559455,TOWED
42.35107135,-71.11619954,OTHER LARCENY
42.33686135,-71.04375957,TOWED
42.34241135,-71.07228455,TOWED
42.33833635,-71.10231455,OTHER LARCENY
42.35586683,-71.05996907,OTHER LARCENY
42.34638135,-71.08482955,OTHER LARCENY
42.33139635,-71.08233956,OTHER LARCENY
42.35339135,-71.12535954,OTHER LARCENY
42.29809635,-71.07592456,OTHER LARCENY
42.28605636,-71.12954954,OTHER LARCENY
42.33238942,-71.08135015,OTHER LARCENY
42.30272135,-71.07976956,OTHER LARCENY
42.32543556,-71.06387302,OTHER LARCENY
42.35754362,-71.05886606,OTHER LARCENY
42.34452635,-71.14202953,OTHER LARCENY
42.32201135,-71.08067455,OTHER LARCENY
42.37595634,-71.03911957,OTHER LARCENY
42.28525136,-71.06442956,OTHER LARCENY
42.36088634,-71.05688456,OTHER LARCENY
42.34532135,-71.14691453,OTHER LARCENY
42.34866135,-71.07910956,TOWED
42.35039089,-71.06598003,OTHER LARCENY
42.30052136,-71.06494457,OTHER LARCENY
42.27856075,-71.092001,OTHER LARCENY
42.33822635,-71.03090457,OTHER LARCENY
42.27975828,-71.12163233,TOWED
42.36276162,-71.05430493,TOWED
42.35314135,-71.07762456,TOWED
42.33818261,-71.15279655,TOWED
42.35160604,-71.05600343,OTHER LARCENY
42.28018636,-71.11898454,OTHER LARCENY
42.35075635,-71.07485456,OTHER LARCENY
42.35011134,-71.07980455,TOWED
42.2619841,-71.10973973,OTHER LARCENY
42.34690635,-71.13687953,TOWED
42.35105404,-71.0654846,OTHER LARCENY
42.33219773,-71.07254317,OTHER
42.35216634,-71.06737456,OTHER LARCENY
42.35878634,-71.05740456,OTHER LARCENY
42.34995134,-71.07242955,OTHER LARCENY
42.28411916,-71.09789998,OTHER LARCENY
42.33281635,-71.07256956,OTHER
42.30609635,-71.11740454,OTHER LARCENY
42.33280135,-71.07230956,OTHER
42.35256135,-71.07977956,OTHER LARCENY
42.34891134,-71.08155955,OTHER LARCENY
42.34923635,-71.08036955,OTHER LARCENY
42.34891134,-71.08155955,OTHER LARCENY
42.34891134,-71.08155955,OTHER LARCENY
42.34891134,-71.08155955,OTHER LARCENY
42.33627635,-71.03745457,TOWED
42.35586683,-71.05996907,OTHER LARCENY
42.35035635,-71.07631956,OTHER LARCENY
42.34865634,-71.08256955,OTHER LARCENY
42.30911635,-71.08283956,OTHER LARCENY
42.31441635,-71.08771955,OTHER LARCENY
42.33062135,-71.03663957,OTHER
42.27487137,-71.14545954,TOWED
42.31692434,-71.06717527,OTHER LARCENY
42.33054438,-71.0622884,07RV
42.34863064,-71.07774831,OTHER LARCENY
42.35902134,-71.05965956,OTHER LARCENY
42.35602134,-71.06174456,OTHER LARCENY
42.32612007,-71.05350618,OTHER LARCENY
42.37820634,-71.06607456,TOWED
42.33579135,-71.02628457,TOWED
42.34302135,-71.06493956,OTHER LARCENY
42.35087634,-71.07534456,TOWED
42.34851634,-71.08311455,TOWED
42.25591637,-71.12316455,OTHER LARCENY
42.34556731,-71.05152318,OTHER LARCENY
42.35505634,-71.06084456,OTHER LARCENY
42.34998635,-71.08103456,OTHER LARCENY
42.32071135,-71.09020455,OTHER LARCENY
42.28251892,-71.06102996,OTHER LARCENY
42.23651313,-71.13314631,07RV
42.35075635,-71.07485456,OTHER LARCENY
42.26995136,-71.10874955,OTHER LARCENY
42.35096134,-71.07410456,OTHER LARCENY
42.33315135,-71.03429457,TOWED
42.32781147,-71.05964098,OTHER LARCENY
42.27923136,-71.05931457,07RV
42.36413634,-71.05409956,OTHER LARCENY
42.26864136,-71.09566455,OTHER LARCENY
42.33976135,-71.09067955,OTHER LARCENY
42.35578134,-71.06125456,OTHER LARCENY
42.32095135,-71.09680455,TOWED
42.31727636,-71.11155953,OTHER LARCENY
42.34664635,-71.07211456,OTHER LARCENY
42.36413634,-71.05409956,OTHER LARCENY
42.34085635,-71.08781455,OTHER LARCENY
42.30443635,-71.06861456,OTHER LARCENY
42.34143135,-71.14679954,TOWED
42.33897635,-71.04790457,TOWED
42.33417135,-71.03534457,TOWED
42.33694238,-71.14959835,TOWED
42.35300635,-71.14199953,TOWED
42.29856718,-71.11224735,TOWED
42.35075635,-71.07485456,OTHER LARCENY
42.29863538,-71.08511795,OTHER LARCENY
42.32868135,-71.10176455,OTHER LARCENY
42.28919636,-71.05572457,OTHER LARCENY
42.27103136,-71.16142453,OTHER LARCENY
42.31900788,-71.07964071,OTHER LARCENY
42.23720137,-71.13077954,OTHER LARCENY
42.35164135,-71.07485456,OTHER LARCENY
42.28865136,-71.06348957,OTHER
42.37155634,-71.03899457,OTHER LARCENY
42.32224185,-71.0843226,OTHER LARCENY
42.29631314,-71.08180453,07RV
42.33551635,-71.07824956,OTHER LARCENY
42.30882135,-71.08298456,OTHER LARCENY
42.35586683,-71.05996907,OTHER LARCENY
42.35105404,-71.0654846,OTHER LARCENY
42.34603634,-71.07050456,OTHER LARCENY
42.34710135,-71.07960455,OTHER LARCENY
42.32283635,-71.10382955,OTHER LARCENY
42.35602134,-71.06174456,OTHER LARCENY
42.24356838,-71.11986673,OTHER LARCENY
42.36302634,-71.05521956,OTHER LARCENY
42.34865634,-71.08256955,OTHER LARCENY
42.36503134,-71.05577456,OTHER LARCENY
42.35511135,-71.06333956,OTHER LARCENY
42.35013134,-71.07714456,OTHER LARCENY
42.34671135,-71.08008456,OTHER LARCENY
42.31498136,-71.08193956,OTHER
42.33267635,-71.10955455,OTHER LARCENY
42.35438434,-71.15733805,TOWED
42.34024135,-71.14796453,TOWED
42.34784635,-71.13276954,TOWED
42.31651052,-71.10957961,TOWED
42.29321065,-71.15285368,OTHER LARCENY
42.34941135,-71.08314456,OTHER LARCENY
42.32620635,-71.07696455,07RV
42.34371635,-71.07337956,TOWED
42.33552135,-71.04774456,TOWED
42.35675135,-71.07096956,TOWED
42.30963635,-71.10584455,TOWED
42.36009134,-71.05581956,OTHER LARCENY
42.27330137,-71.09368956,OTHER
42.30950635,-71.05051457,OTHER LARCENY
42.23720137,-71.13077954,OTHER LARCENY
42.31921571,-71.07021296,OTHER LARCENY
42.29354135,-71.07189956,OTHER LARCENY
42.31638642,-71.11499169,TOWED
42.30911635,-71.08283956,OTHER LARCENY
42.31638136,-71.09769955,OTHER LARCENY
42.32605135,-71.07634956,OTHER LARCENY
42.34846635,-71.08665456,OTHER LARCENY
42.34894635,-71.08488956,OTHER LARCENY
42.31947158,-71.097081,OTHER LARCENY
42.33710135,-71.08436956,OTHER LARCENY
42.28525136,-71.06442956,OTHER LARCENY
42.30911635,-71.08283956,OTHER LARCENY
42.28525136,-71.06442956,OTHER LARCENY
42.35333635,-71.08019956,OTHER LARCENY
42.34010135,-71.05475957,OTHER LARCENY
42.35936164,-71.1315764,OTHER LARCENY
42.32543556,-71.06387302,OTHER LARCENY
42.29172136,-71.11969454,TOWED
42.26701069,-71.12097728,OTHER LARCENY
42.35047603,-71.12773519,OTHER LARCENY
42.24948637,-71.13162954,TOWED
42.34865634,-71.08256955,OTHER LARCENY
42.29762984,-71.04940078,OTHER LARCENY
42.35993593,-71.15209161,OTHER LARCENY
42.34674635,-71.07328955,OTHER LARCENY
42.34556731,-71.05152318,OTHER LARCENY
42.34029135,-71.08211456,OTHER LARCENY
42.35794766,-71.05081372,OTHER LARCENY
42.35182135,-71.12087954,OTHER
42.34382378,-71.16806508,TOWED
42.35954134,-71.06748456,OTHER LARCENY
42.35215694,-71.12354944,OTHER LARCENY
42.28525136,-71.06442956,OTHER LARCENY
42.31130776,-71.08609814,OTHER LARCENY
42.33602135,-71.07518455,OTHER LARCENY
42.34077135,-71.08770455,OTHER LARCENY
